DDI-MedLine.d48.s0|79-107|Clostridium difficile toxin A|drug_n
DDI-DrugBank.d8.s4|36-42|ALFENTA|brand
DDI-DrugBank.d8.s5|18-24|ALFENTA|brand
DDI-DrugBank.d8.s5|109-115|ALFENTA|brand
DDI-DrugBank.d416.s0|32-34|PAH|drug_n
DDI-DrugBank.d416.s0|103-114|sulfonamides|group
DDI-DrugBank.d416.s0|117-124|procaine|drug
DDI-DrugBank.d416.s0|130-144|thiazolesulfone|group
DDI-DrugBank.d416.s2|0-9|Probenecid|drug
DDI-DrugBank.d416.s2|69-71|PAH|drug_n
DDI-DrugBank.d416.s3|30-39|probenecid|drug
DDI-DrugBank.d22.s0|0-18|Aminosalicylic acid|drug
DDI-DrugBank.d22.s0|47-53|digoxin|drug
DDI-DrugBank.d22.s0|56-62|Lanoxin|brand
DDI-DrugBank.d22.s0|65-74|Lanoxicaps|brand
DDI-DrugBank.d22.s1|32-38|digoxin|drug
DDI-DrugBank.d22.s1|53-71|aminosalicylic acid|drug
DDI-DrugBank.d22.s1|90-96|digoxin|drug
DDI-DrugBank.d22.s2|0-18|Aminosalicylic acid|drug
DDI-DrugBank.d22.s2|56-66|vitamin B12|drug
DDI-DrugBank.d22.s3|33-43|vitamin B12|drug
DDI-DrugBank.d22.s3|69-87|aminosalicylic acid|drug
DDI-DrugBank.d318.s0|70-83|amphotericin B|drug
DDI-DrugBank.d318.s0|86-106|Antineoplastic agents|group
DDI-DrugBank.d318.s1|0-20|Antineoplastic agents|group
DDI-DrugBank.d318.s1|30-45|nitrogen mustard|drug_n
DDI-DrugBank.d318.s2|0-14|Corticosteroids|group
DDI-DrugBank.d318.s2|20-32|Corticotropin|drug
DDI-DrugBank.d318.s2|35-38|ACTH|drug
DDI-DrugBank.d318.s2|57-70|amphotericin B|drug
DDI-DrugBank.d318.s3|66-79|amphotericin B|drug
DDI-DrugBank.d318.s5|0-19|Digitalis glycosides|group
DDI-DrugBank.d318.s5|22-35|amphotericin B|drug
DDI-DrugBank.d318.s5|72-80|digitalis|group
DDI-DrugBank.d318.s7|0-10|Flucytosine|drug
DDI-DrugBank.d318.s7|51-64|amphotericin B|drug
DDI-DrugBank.d318.s7|130-140|flucytosine|drug
DDI-DrugBank.d318.s8|0-9|Imidazoles|group
DDI-DrugBank.d318.s8|19-30|ketoconazole|drug
DDI-DrugBank.d318.s8|33-42|miconazole|drug
DDI-DrugBank.d318.s8|45-56|clotrimazole|drug
DDI-DrugBank.d318.s8|59-69|fluconazole|drug
DDI-DrugBank.d318.s8|131-144|amphotericin B|drug
DDI-DrugBank.d318.s8|150-159|imidazoles|group
DDI-DrugBank.d318.s8|174-183|imidazoles|group
DDI-DrugBank.d318.s8|217-230|amphotericin B|drug
DDI-DrugBank.d318.s9|153-168|anticholinergics|group
DDI-DrugBank.d318.s9|171-201|beta-adrenergic blocking agents|group
DDI-DrugBank.d318.s9|204-227|calcium channel blockers|group
DDI-DrugBank.d318.s9|230-236|digoxin|group
DDI-DrugBank.d318.s9|239-257|oral contraceptives|group
DDI-DrugBank.d318.s9|264-281|thiazide diuretics|group
DDI-DrugBank.d318.s9|378-391|Amphotericin B|drug
DDI-DrugBank.d318.s9|534-547|Amphotericin B|drug
DDI-DrugBank.d318.s9|775-788|Amphotericin B|drug
DDI-DrugBank.d318.s9|825-842|thiazide diuretics|group
DDI-DrugBank.d318.s10|46-60|aminoglycosides|group
DDI-DrugBank.d318.s10|63-74|cyclosporine|drug
DDI-DrugBank.d318.s10|81-91|pentamidine|drug
DDI-DrugBank.d318.s12|27-40|amphotericin B|drug
DDI-DrugBank.d318.s12|99-123|skeletal muscle relaxants|group
DDI-DrugBank.d318.s12|132-143|tubocurarine|drug
DDI-DrugBank.d318.s14|101-114|amphotericin B|drug
DDI-DrugBank.d357.s0|0-15|5HT3 Antagonists|group
DDI-DrugBank.d357.s0|90-100|apomorphine|drug
DDI-DrugBank.d357.s0|124-134|ondansetron|drug
DDI-DrugBank.d357.s0|160-170|apomorphine|drug
DDI-DrugBank.d357.s0|190-210|5HT3 antagonist class|group
DDI-DrugBank.d357.s0|213-215|...|group
DDI-DrugBank.d357.s0|241-251|ondansetron|drug
DDI-DrugBank.d357.s0|254-264|granisetron|drug
DDI-DrugBank.d357.s0|267-276|dolasetron|drug
DDI-DrugBank.d357.s0|279-290|palonosetron|drug
DDI-DrugBank.d357.s0|297-305|alosetron|drug
DDI-DrugBank.d357.s1|0-27|Antihypertensive Medications|group
DDI-DrugBank.d357.s1|33-44|Vasodilators|group
DDI-DrugBank.d357.s1|141-168|antihypertensive medications|group
DDI-DrugBank.d357.s1|173-184|vasodilators|group
DDI-DrugBank.d357.s3|0-7|Dopamine|drug
DDI-DrugBank.d357.s3|9-19|Antagonists|group
DDI-DrugBank.d357.s3|28-38|apomorphine|drug
DDI-DrugBank.d357.s3|45-60|dopamine agonist|group
DDI-DrugBank.d357.s3|83-102|dopamine antagonists|group
DDI-DrugBank.d357.s3|117-128|neuroleptics|group
DDI-DrugBank.d357.s3|131-144|phenothiazines|group
DDI-DrugBank.d357.s3|147-160|butyrophenones|group
DDI-DrugBank.d357.s3|163-175|thioxanthenes|group
DDI-DrugBank.d357.s3|181-194|metoclopramide|drug
DDI-DrugBank.d357.s3|231-236|APOKYN|brand
DDI-DrugBank.d357.s4|54-65|neuroleptics|group
DDI-DrugBank.d357.s4|91-107|dopamine agonists|group
DDI-DrugBank.d357.s5|82-92|apomorphine|drug
DDI-DrugBank.d357.s6|74-79|APOKYN|brand
DDI-DrugBank.d357.s6|143-148|APOKYN|brand
DDI-DrugBank.d357.s6|212-217|APOKYN|brand
DDI-DrugBank.d357.s6|281-286|APOKYN|brand
DDI-DrugBank.d357.s6|350-355|APOKYN|brand
DDI-DrugBank.d357.s6|419-424|APOKYN|brand
DDI-DrugBank.d357.s6|488-493|APOKYN|brand
DDI-DrugBank.d357.s6|557-562|APOKYN|brand
DDI-DrugBank.d357.s6|626-631|APOKYN|brand
DDI-DrugBank.d357.s6|695-700|APOKYN|brand
DDI-DrugBank.d357.s6|764-769|APOKYN|brand
DDI-DrugBank.d357.s6|833-838|APOKYN|brand
DDI-DrugBank.d357.s6|902-907|APOKYN|brand
DDI-DrugBank.d253.s0|0-30|Beta-adrenergic blocking agents|group
DDI-DrugBank.d253.s0|74-83|arbutamine|drug
DDI-DrugBank.d253.s1|0-30|Beta-adrenergic blocking agents|group
DDI-DrugBank.d253.s1|91-100|arbutamine|drug
DDI-DrugBank.d253.s2|0-20|Antiarrhythmic agents|group
DDI-DrugBank.d253.s2|32-41|flecainide|drug
DDI-DrugBank.d253.s2|44-52|lidocaine|drug
DDI-DrugBank.d253.s2|58-66|quinidine|drug
DDI-DrugBank.d253.s2|90-99|arbutamine|drug
DDI-DrugBank.d253.s3|0-14|Antidepressants|group
DDI-DrugBank.d253.s3|17-25|tricyclic|group
DDI-DrugBank.d253.s3|29-36|atropine|drug
DDI-DrugBank.d253.s3|47-68|anticholinergic agents|group
DDI-DrugBank.d253.s3|74-93|digitalis glycosides|drug
DDI-DrugBank.d253.s3|116-125|arbutamine|drug
DDI-DrugBank.d105.s0|0-13|Anticoagulants|group
DDI-DrugBank.d105.s0|25-44|coumarin derivatives|group
DDI-DrugBank.d105.s0|47-68|indandione derivatives|group
DDI-DrugBank.d105.s0|75-105|platelet aggregation inhibitors|group
DDI-DrugBank.d105.s0|115-150|nonsteroidal anti-inflammatory drugs|group
DDI-DrugBank.d105.s0|153-158|NSAIDs|group
DDI-DrugBank.d105.s0|166-172|aspirin|drug
DDI-DrugBank.d105.s0|245-253|ardeparin|drug
DDI-DrugBank.d509.s0|56-67|aripiprazole|drug
DDI-DrugBank.d509.s0|98-104|ABILIFY|brand
DDI-DrugBank.d509.s0|168-174|alcohol|drug
DDI-DrugBank.d509.s2|100-111|aripiprazole|drug
DDI-DrugBank.d509.s2|164-186|antihypertensive agents|group
DDI-DrugBank.d509.s3|36-42|ABILIFY|brand
DDI-DrugBank.d509.s3|44-55|Aripiprazole|drug
DDI-DrugBank.d509.s3|57-153|is not a substrate of CYP1A1, CYP1A2, CYP2A6, CYP2B6, CYP2C8, CYP2C9, CYP2C19, or CYP2E1 enzymes.|drug
DDI-DrugBank.d509.s4|0-11|Aripiprazole|drug
DDI-DrugBank.d509.s5|37-48|aripiprazole|drug
DDI-DrugBank.d509.s6|5-10|CYP3A4|drug
DDI-DrugBank.d509.s6|16-21|CYP2D6|drug
DDI-DrugBank.d509.s6|43-54|aripiprazole|drug
DDI-DrugBank.d509.s7|31-43|carbamazepine|drug
DDI-DrugBank.d509.s7|73-84|aripiprazole|drug
DDI-DrugBank.d509.s8|26-37|ketoconazole|drug
DDI-DrugBank.d509.s8|55-63|quinidine|drug
DDI-DrugBank.d509.s8|66-75|fluoxetine|drug
DDI-DrugBank.d509.s8|81-90|paroxetine|drug
DDI-DrugBank.d509.s8|105-116|aripiprazole|drug
DDI-DrugBank.d509.s9|0-11|Ketoconazole|drug
DDI-DrugBank.d509.s9|34-45|ketoconazole|drug
DDI-DrugBank.d509.s9|100-111|aripiprazole|drug
DDI-DrugBank.d509.s9|134-145|aripiprazole|drug
DDI-DrugBank.d509.s10|23-34|ketoconazole|drug
DDI-DrugBank.d509.s11|35-46|ketoconazole|drug
DDI-DrugBank.d509.s11|53-64|aripiprazole|drug
DDI-DrugBank.d509.s11|74-85|aripiprazole|drug
DDI-DrugBank.d509.s12|170-181|itraconazole|drug
DDI-DrugBank.d509.s12|221-231|fluconazole|drug
DDI-DrugBank.d509.s12|253-263|fluconazole|drug
DDI-DrugBank.d509.s12|269-290|proton pump inhibitors|drug
DDI-DrugBank.d509.s12|475-485|fluconazole|drug
DDI-DrugBank.d509.s12|524-533|omeprazole|drug
DDI-DrugBank.d509.s12|622-632|fluconazole|drug
DDI-DrugBank.d509.s12|679-688|omeprazole|drug
DDI-DrugBank.d509.s12|722-732|fluconazole|drug
DDI-DrugBank.d509.s12|738-747|omeprazole|drug
DDI-DrugBank.d509.s14|69-80|aripiprazole|drug
DDI-DrugBank.d509.s15|0-8|Quinidine|drug
DDI-DrugBank.d509.s15|54-65|aripiprazole|drug
DDI-DrugBank.d509.s15|72-80|quinidine|drug
DDI-DrugBank.d509.s15|159-170|aripiprazole|drug
DDI-DrugBank.d509.s15|228-246|dehydroaripiprazole|drug
DDI-DrugBank.d509.s16|0-11|Aripiprazole|drug
DDI-DrugBank.d509.s16|102-110|quinidine|drug
DDI-DrugBank.d509.s16|117-128|aripiprazole|drug
DDI-DrugBank.d509.s17|48-57|fluoxetine|drug
DDI-DrugBank.d509.s17|62-71|paroxetine|drug
DDI-DrugBank.d509.s18|69-80|aripiprazole|drug
DDI-DrugBank.d509.s19|0-12|Carbamazepine|drug
DDI-DrugBank.d509.s19|35-47|carbamazepine|drug
DDI-DrugBank.d509.s19|93-104|aripiprazole|drug
DDI-DrugBank.d509.s19|188-199|aripiprazole|drug
DDI-DrugBank.d509.s19|228-247|dehydro-aripiprazole|drug_n
DDI-DrugBank.d509.s20|5-17|carbamazepine|drug
DDI-DrugBank.d509.s20|31-42|aripiprazole|drug
DDI-DrugBank.d509.s20|53-64|aripiprazole|drug
DDI-DrugBank.d509.s22|5-17|carbamazepine|drug
DDI-DrugBank.d509.s22|62-73|aripiprazole|drug
DDI-DrugBank.d509.s23|36-45|famotidine|drug
DDI-DrugBank.d509.s23|48-56|valproate|drug
DDI-DrugBank.d509.s23|62-68|lithium|drug
DDI-DrugBank.d509.s23|106-117|aripiprazole|drug
DDI-DrugBank.d509.s23|209-218|famotidine|drug
DDI-DrugBank.d509.s23|221-229|valproate|drug
DDI-DrugBank.d509.s23|235-241|lithium|drug
DDI-DrugBank.d509.s23|279-290|aripiprazole|drug
DDI-DrugBank.d509.s23|382-391|famotidine|drug
DDI-DrugBank.d509.s23|394-402|valproate|drug
DDI-DrugBank.d509.s23|408-414|lithium|drug
DDI-DrugBank.d509.s23|452-463|aripiprazole|drug
DDI-DrugBank.d509.s23|555-564|famotidine|drug
DDI-DrugBank.d509.s23|567-575|valproate|drug
DDI-DrugBank.d509.s23|581-587|lithium|drug
DDI-DrugBank.d509.s24|14-20|ABILIFY|brand
DDI-DrugBank.d509.s24|44-55|Aripiprazole|drug
DDI-DrugBank.d509.s24|314-325|Aripiprazole|drug
DDI-DrugBank.d509.s24|584-595|Aripiprazole|drug
DDI-DrugBank.d509.s25|46-57|aripiprazole|drug
DDI-DrugBank.d509.s25|110-125|dextromethorphan|drug
DDI-DrugBank.d509.s25|137-144|warfarin|drug
DDI-DrugBank.d509.s25|157-166|omeprazole|drug
DDI-DrugBank.d509.s25|169-176|warfarin|drug
DDI-DrugBank.d509.s25|192-207|dextromethorphan|drug
DDI-DrugBank.d509.s26|14-25|aripiprazole|drug
DDI-DrugBank.d509.s26|31-49|dehydroaripiprazole|drug
DDI-DrugBank.d509.s27|0-6|Alcohol|drug
DDI-DrugBank.d509.s27|53-64|aripiprazole|drug
DDI-DrugBank.d509.s27|86-92|ethanol|drug
DDI-DrugBank.d509.s27|98-104|placebo|drug
DDI-DrugBank.d509.s27|126-132|ethanol|drug
DDI-DrugBank.d509.s27|257-268|aripiprazole|drug
DDI-DrugBank.d509.s27|290-296|ethanol|drug
DDI-DrugBank.d509.s27|302-308|placebo|drug
DDI-DrugBank.d509.s27|330-336|ethanol|drug
DDI-DrugBank.d509.s27|461-472|aripiprazole|drug
DDI-DrugBank.d509.s27|494-500|ethanol|drug
DDI-DrugBank.d509.s27|506-512|placebo|drug
DDI-DrugBank.d509.s27|534-540|ethanol|drug
DDI-DrugBank.d509.s27|665-676|aripiprazole|drug
DDI-DrugBank.d509.s27|698-704|ethanol|drug
DDI-DrugBank.d509.s27|710-716|placebo|drug
DDI-DrugBank.d509.s27|738-744|ethanol|drug
DDI-DrugBank.d509.s28|13-36|psychoactive medications|group
DDI-DrugBank.d509.s28|75-81|alcohol|drug
DDI-DrugBank.d509.s28|96-102|ABILIFY|brand
DDI-DrugBank.d109.s0|0-11|Ketoconazole|drug
DDI-DrugBank.d109.s0|13-24|itraconazole|drug
DDI-DrugBank.d109.s0|27-36|Macrolides|group
DDI-DrugBank.d109.s0|49-60|Erythromycin|drug
DDI-DrugBank.d73.s0|0-28|Catecholamine-depleting drugs|group
DDI-DrugBank.d73.s0|35-43|reserpine|drug
DDI-DrugBank.d73.s0|90-109|beta-blocking agents|group
DDI-DrugBank.d73.s1|22-29|TENORMIN|brand
DDI-DrugBank.d73.s1|38-59|catecholamine depletor|group
DDI-DrugBank.d73.s2|0-23|Calcium channel blockers|group
DDI-DrugBank.d73.s2|74-81|TENORMIN|brand
DDI-DrugBank.d73.s3|0-12|Beta blockers|group
DDI-DrugBank.d73.s3|89-97|clonidine|drug
DDI-DrugBank.d73.s4|41-52|beta blocker|group
DDI-DrugBank.d73.s4|120-128|clonidine|drug
DDI-DrugBank.d73.s5|13-21|clonidine|drug
DDI-DrugBank.d73.s5|26-37|beta-blocker|group
DDI-DrugBank.d73.s5|68-80|beta blockers|group
DDI-DrugBank.d73.s5|123-131|clonidine|drug
DDI-DrugBank.d73.s6|19-51|prostaglandin synthase inhibitors|group
DDI-DrugBank.d73.s6|58-69|indomethacin|drug
DDI-DrugBank.d73.s6|112-124|beta blockers|group
DDI-DrugBank.d73.s7|35-42|atenolol|drug
DDI-DrugBank.d73.s7|48-54|aspirin|drug
DDI-DrugBank.d73.s8|106-112|aspirin|drug
DDI-DrugBank.d73.s8|118-130|beta blockers|group
DDI-DrugBank.d73.s9|13-25|beta blockers|group
DDI-DrugBank.d73.s10|56-66|epinephrine|drug
DDI-DrugBank.d489.s0|50-56|Kerlone|brand
DDI-DrugBank.d489.s0|101-110|cimetidine|drug
DDI-DrugBank.d489.s0|113-122|nifedipine|drug
DDI-DrugBank.d489.s0|125-138|chlorthalidone|drug
DDI-DrugBank.d489.s0|145-163|hydrochlorothiazide|drug
DDI-DrugBank.d489.s1|30-36|Kerlone|brand
DDI-DrugBank.d489.s1|52-64|anticoagulant|group
DDI-DrugBank.d489.s1|66-73|warfarin|drug
DDI-DrugBank.d489.s1|136-143|warfarin|drug
DDI-DrugBank.d489.s2|0-28|Catecholamine-depleting drugs|group
DDI-DrugBank.d489.s2|31-39|reserpine|drug
DDI-DrugBank.d489.s2|86-105|beta-blocking agents|group
DDI-DrugBank.d489.s3|24-62|beta-adrenergic receptor blocking agent|group
DDI-DrugBank.d489.s3|71-92|catecholamine depletor|group
DDI-DrugBank.d489.s4|66-78|beta-blockers|group
DDI-DrugBank.d489.s4|84-92|clonidine|drug
DDI-DrugBank.d489.s4|112-123|beta-blocker|group
DDI-DrugBank.d489.s4|206-214|clonidine|drug
DDI-DrugBank.d489.s5|37-55|calcium antagonists|group
DDI-DrugBank.d489.s5|89-119|beta-adrenergic blocking agents|group
DDI-DrugBank.d489.s6|116-146|beta-adrenergic blocking agents|group
DDI-DrugBank.d489.s6|161-178|calcium antagonist|group
DDI-DrugBank.d489.s7|44-61|calcium antagonist|group
DDI-DrugBank.d489.s7|70-95|dihydropyridine derivative|group
DDI-DrugBank.d489.s7|104-113|nifedipine|drug
DDI-DrugBank.d489.s7|249-257|verapamil|drug
DDI-DrugBank.d489.s7|262-270|diltiazem|drug
DDI-DrugBank.d489.s8|69-81|beta-blockers|group
DDI-DrugBank.d489.s8|104-114|epinephrine|drug
DDI-DrugBank.d489.s8|156-168|beta-blockers|group
DDI-DrugBank.d489.s9|224-236|beta-blockers|group
DDI-DrugBank.d489.s10|56-66|epinephrine|drug
DDI-DrugBank.d497.s0|0-4|AZOPT|brand
DDI-DrugBank.d497.s0|7-18|brinzolamide|drug
DDI-DrugBank.d497.s0|35-62|carbonic anhydrase inhibitor|group
DDI-DrugBank.d497.s1|84-95|brinzolamide|drug
DDI-DrugBank.d497.s2|39-67|carbonic anhydrase inhibitors|group
DDI-DrugBank.d497.s2|135-144|salicylate|drug
DDI-DrugBank.d497.s3|94-98|AZOPT|brand
DDI-DrugBank.d497.s3|101-112|brinzolamide|drug
DDI-DrugBank.d153.s0|60-70|epinephrine|drug
DDI-DrugBank.d153.s0|75-88|norepinephrine|drug
DDI-DrugBank.d153.s0|112-139|monoamine oxidase inhibitors|group
DDI-DrugBank.d153.s0|144-168|tricyclic antidepressants|group
DDI-DrugBank.d153.s2|543-552|ampicillin|drug
DDI-DrugBank.d153.s2|594-603|ampicillin|drug
DDI-DrugBank.d153.s2|659-668|ampicillin|drug
DDI-DrugBank.d153.s2|855-865|levorphanol|drug
DDI-DrugBank.d153.s2|907-917|levorphanol|drug
DDI-DrugBank.d153.s2|973-983|levorphanol|drug
DDI-DrugBank.d153.s3|29-45|vasopressor drugs|group
DDI-DrugBank.d153.s3|54-78|ergot-type oxytocic drugs|group
DDI-DrugBank.d153.s4|0-13|Phenothiazines|group
DDI-DrugBank.d153.s4|19-32|butyrophenones|group
DDI-DrugBank.d153.s4|78-88|epinephrine|drug
DDI-DrugBank.d213.s0|0-5|Iodine|drug
DDI-DrugBank.d213.s0|10-15|iodine|drug
DDI-DrugBank.d213.s0|51-61|Carbimazole|drug
DDI-DrugBank.d213.s0|71-76|iodine|drug
DDI-DrugBank.d213.s0|116-126|Carbimazole|drug
DDI-DrugBank.d213.s1|23-29|digoxin|drug
DDI-DrugBank.d213.s1|35-43|digitoxin|drug
DDI-DrugBank.d213.s1|77-94|antithyroid agents|group
DDI-DrugBank.d213.s3|0-17|Antithyroid agents|group
DDI-DrugBank.d213.s3|52-64|sodium iodide|drug
DDI-DrugBank.d213.s3|142-152|Carbimazole|drug
DDI-DrugBank.d213.s4|26-39|anticoagulants|group
DDI-DrugBank.d520.s0|65-75|Carboplatin|drug
DDI-DrugBank.d269.s1|21-31|debrisoquin|drug
DDI-DrugBank.d269.s1|50-59|carvedilol|drug
DDI-DrugBank.d269.s1|103-111|quinidine|drug
DDI-DrugBank.d269.s1|114-123|fluoxetine|drug
DDI-DrugBank.d269.s1|126-135|paroxetine|drug
DDI-DrugBank.d269.s1|142-152|propafenone|drug
DDI-DrugBank.d269.s1|263-272|carvedilol|drug
DDI-DrugBank.d269.s3|0-29|Catecholamine-depleting Agents|group
DDI-DrugBank.d269.s3|65-85|b-blocking properties|group
DDI-DrugBank.d269.s3|131-139|reserpine|drug
DDI-DrugBank.d269.s3|145-172|monoamine oxidase inhibitors|group
DDI-DrugBank.d269.s4|0-8|Clonidine|drug
DDI-DrugBank.d269.s4|41-49|clonidine|drug
DDI-DrugBank.d269.s4|68-88|b-blocking properties|group
DDI-DrugBank.d269.s5|44-64|b-blocking properties|group
DDI-DrugBank.d269.s5|70-78|clonidine|drug
DDI-DrugBank.d269.s5|105-120|b-blocking agent|group
DDI-DrugBank.d269.s6|0-8|Clonidine|drug
DDI-DrugBank.d269.s7|0-11|Cyclosporine|drug
DDI-DrugBank.d269.s7|46-57|cyclosporine|drug
DDI-DrugBank.d269.s7|112-121|carvedilol|drug
DDI-DrugBank.d269.s8|38-49|cyclosporine|drug
DDI-DrugBank.d269.s8|90-101|cyclosporine|drug
DDI-DrugBank.d269.s8|247-256|probenecid|drug
DDI-DrugBank.d269.s8|320-331|cyclosporine|drug
DDI-DrugBank.d269.s8|414-425|cyclosporine|drug
DDI-DrugBank.d269.s8|476-487|cyclosporine|drug
DDI-DrugBank.d269.s8|521-530|probenecid|drug
DDI-DrugBank.d269.s8|576-587|cyclosporine|drug
DDI-DrugBank.d269.s8|622-631|probenecid|drug
DDI-DrugBank.d269.s8|671-682|cyclosporine|drug
DDI-DrugBank.d269.s9|42-53|cyclosporine|drug
DDI-DrugBank.d269.s10|96-107|cyclosporine|drug
DDI-DrugBank.d269.s10|165-174|carvedilol|drug
DDI-DrugBank.d269.s10|205-216|cyclosporine|drug
DDI-DrugBank.d269.s11|0-6|Digoxin|drug
DDI-DrugBank.d269.s11|9-15|Digoxin|drug
DDI-DrugBank.d269.s11|64-70|digoxin|drug
DDI-DrugBank.d269.s11|76-85|carvedilol|drug
DDI-DrugBank.d269.s12|5-11|digoxin|drug
DDI-DrugBank.d269.s12|17-21|COREG|brand
DDI-DrugBank.d269.s13|35-41|digoxin|drug
DDI-DrugBank.d269.s13|103-107|COREG|brand
DDI-DrugBank.d269.s14|47-54|Rifampin|drug
DDI-DrugBank.d269.s14|89-98|carvedilol|drug
DDI-DrugBank.d269.s15|0-9|Cimetidine|drug
DDI-DrugBank.d269.s16|0-23|Calcium Channel Blockers|group
DDI-DrugBank.d269.s16|128-132|COREG|brand
DDI-DrugBank.d269.s16|158-166|diltiazem|drug
DDI-DrugBank.d269.s17|26-46|b-blocking properties|group
DDI-DrugBank.d269.s17|52-56|COREG|brand
DDI-DrugBank.d269.s17|92-115|calcium channel blockers|group
DDI-DrugBank.d269.s17|124-132|verapamil|group
DDI-DrugBank.d269.s17|137-145|diltiazem|drug
DDI-DrugBank.d269.s18|0-6|Insulin|drug
DDI-DrugBank.d269.s18|11-28|Oral Hypoglycemics|group
DDI-DrugBank.d269.s18|43-63|b-blocking properties|group
DDI-DrugBank.d269.s18|112-118|insulin|drug
DDI-DrugBank.d269.s18|124-141|oral hypoglycemics|group
DDI-DrugBank.d269.s19|30-36|insulin|drug
DDI-DrugBank.d269.s19|41-58|oral hypoglycemics|group
DDI-DrugBank.d339.s0|0-12|Carbamazepine|drug
DDI-DrugBank.d339.s0|24-36|carbamazepine|drug
DDI-DrugBank.d339.s0|97-102|SUPRAX|brand
DDI-DrugBank.d339.s1|65-77|carbamazepine|drug
DDI-DrugBank.d339.s2|0-7|Warfarin|drug
DDI-DrugBank.d339.s2|13-26|Anticoagulants|group
DDI-DrugBank.d339.s2|115-122|cefixime|drug
DDI-DrugBank.d339.s3|112-124|nitroprusside|drug
DDI-DrugBank.d339.s3|151-167|nitroferricyanide|drug
DDI-DrugBank.d339.s4|22-27|SUPRAX|brand
DDI-DrugBank.d339.s4|100-108|Clinitest|drug
DDI-DrugBank.d339.s4|114-132|Benedict s solution|drug
DDI-DrugBank.d339.s4|138-155|Fehling s solution|drug
DDI-DrugBank.d339.s5|91-99|Clinitest|brand
DDI-DrugBank.d339.s5|107-114|Tes-Tape|brand
DDI-DrugBank.d339.s6|82-106|cephalosporin antibiotics|group
DDI-DrugBank.d172.s0|49-57|celecoxib|drug
DDI-DrugBank.d172.s1|0-8|Celecoxib|drug
DDI-DrugBank.d172.s2|21-29|celecoxib|drug
DDI-DrugBank.d172.s3|31-39|celecoxib|drug
DDI-DrugBank.d172.s4|36-44|celecoxib|drug
DDI-DrugBank.d172.s6|22-30|celecoxib|drug
DDI-DrugBank.d172.s6|90-100|fluconazole|drug
DDI-DrugBank.d172.s6|106-112|lithium|drug
DDI-DrugBank.d172.s7|16-51|nonsteroidal anti-inflammatory drugs|group
DDI-DrugBank.d172.s7|54-59|NSAIDs|group
DDI-DrugBank.d172.s7|107-116|furosemide|drug
DDI-DrugBank.d172.s7|122-135|ACE inhibitors|group
DDI-DrugBank.d172.s8|12-20|celecoxib|drug
DDI-DrugBank.d172.s8|73-81|glyburide|drug
DDI-DrugBank.d172.s8|84-95|ketoconazole|drug
DDI-DrugBank.d172.s8|98-109|methotrexate|drug
DDI-DrugBank.d172.s8|112-120|phenytoin|drug
DDI-DrugBank.d172.s8|123-133|tolbutamide|drug
DDI-DrugBank.d172.s8|140-147|warfarin|drug
DDI-DrugBank.d172.s9|0-13|ACE inhibitors|group
DDI-DrugBank.d172.s9|37-42|NSAIDs|group
DDI-DrugBank.d172.s9|88-133|Angiotensin Converting Enzyme (ACE) inhibitors|group
DDI-DrugBank.d172.s10|66-73|CELEBREX|brand
DDI-DrugBank.d172.s10|94-107|ACE-inhibitors|group
DDI-DrugBank.d172.s11|0-9|Furosemide|drug
DDI-DrugBank.d172.s11|86-91|NSAIDs|group
DDI-DrugBank.d172.s11|130-139|furosemide|drug
DDI-DrugBank.d172.s11|145-153|thiazides|group
DDI-DrugBank.d172.s13|0-6|Aspirin|brand
DDI-DrugBank.d172.s13|9-16|CELEBREX|brand
DDI-DrugBank.d172.s13|44-50|aspirin|brand
DDI-DrugBank.d172.s14|39-45|aspirin|drug
DDI-DrugBank.d172.s14|52-59|CELEBREX|brand
DDI-DrugBank.d172.s14|153-160|CELEBREX|brand
DDI-DrugBank.d172.s15|41-48|CELEBREX|brand
DDI-DrugBank.d172.s15|74-80|aspirin|drug
DDI-DrugBank.d172.s16|0-10|Fluconazole|drug
DDI-DrugBank.d172.s16|43-53|fluconazole|drug
DDI-DrugBank.d172.s16|103-111|celecoxib|drug
DDI-DrugBank.d172.s17|42-50|celecoxib|drug
DDI-DrugBank.d172.s17|79-89|fluconazole|drug
DDI-DrugBank.d172.s18|0-7|CELEBREX|brand
DDI-DrugBank.d172.s18|83-93|fluconazole|drug
DDI-DrugBank.d172.s19|0-6|Lithium|drug
DDI-DrugBank.d172.s19|69-75|lithium|drug
DDI-DrugBank.d172.s19|141-147|lithium|drug
DDI-DrugBank.d172.s19|165-172|CELEBREX|brand
DDI-DrugBank.d172.s19|219-225|lithium|drug
DDI-DrugBank.d172.s20|12-18|lithium|drug
DDI-DrugBank.d172.s20|63-70|CELEBREX|brand
DDI-DrugBank.d172.s21|0-11|Methotrexate|drug
DDI-DrugBank.d172.s21|78-89|methotrexate|drug
DDI-DrugBank.d172.s21|92-99|CELEBREX|brand
DDI-DrugBank.d172.s21|162-173|methotrexate|drug
DDI-DrugBank.d172.s22|0-7|Warfarin|drug
DDI-DrugBank.d172.s22|24-32|celecoxib|drug
DDI-DrugBank.d172.s22|66-73|warfarin|drug
DDI-DrugBank.d172.s22|153-160|warfarin|drug
DDI-DrugBank.d172.s23|19-27|celecoxib|drug
DDI-DrugBank.d172.s23|71-78|warfarin|drug
