DDI-MedLine.d48.s0|79-89|Clostridium|drug
DDI-DrugBank.d73.s7|0-7|atenolol|drug
DDI-DrugBank.d73.s7|13-19|aspirin|drug
DDI-DrugBank.d73.s7|156-172|clostridium toxin|drug_n
DDI-DrugBank.d73.s7|279-295|clostridium toxin|drug_n
DDI-DrugBank.d73.s7|489-505|clostridium toxin|drug_n
DDI-DrugBank.d73.s7|652-668|clostridium toxin|drug_n
DDI-DrugBank.d73.s7|810-826|clostridium toxin|drug_n
DDI-DrugBank.d73.s8|106-112|aspirin|drug
DDI-DrugBank.d489.s0|101-110|cimetidine|drug
DDI-DrugBank.d489.s0|113-122|nifedipine|drug
DDI-DrugBank.d489.s0|125-138|chlorthalidone|drug
DDI-DrugBank.d489.s0|145-163|hydrochlorothiazide|drug
DDI-DrugBank.d489.s1|0-6|Kerlone|drug
DDI-DrugBank.d489.s1|9-16|warfarin|drug
DDI-DrugBank.d489.s1|49-55|Kerlone|drug
DDI-DrugBank.d489.s1|85-92|warfarin|drug
DDI-DrugBank.d489.s1|155-162|warfarin|drug
DDI-DrugBank.d489.s2|37-45|reserpine|drug
DDI-DrugBank.d489.s3|24-62|beta-adrenergic receptor blocking agent|drug
DDI-DrugBank.d489.s3|71-92|catecholamine depletor|drug_n
DDI-DrugBank.d489.s6|13-38|AV conduction disturbances|group
DDI-DrugBank.d489.s6|45-68|left ventricular failure|drug_n
DDI-DrugBank.d489.s7|104-113|nifedipine|drug
DDI-DrugBank.d489.s7|249-257|verapamil|drug
DDI-DrugBank.d489.s7|262-270|diltiazem|drug
DDI-DrugBank.d489.s8|69-81|beta-blockers|group
DDI-DrugBank.d489.s8|156-168|beta-blockers|group
DDI-DrugBank.d489.s9|224-236|beta-blockers|drug
DDI-DrugBank.d489.s10|56-66|epinephrine|drug
DDI-DrugBank.d497.s0|0-4|AZOPT|drug
DDI-DrugBank.d497.s0|57-84|carbonic anhydrase inhibitor|drug_n
DDI-DrugBank.d497.s1|84-95|brinzolamide|drug
DDI-DrugBank.d153.s0|60-70|epinephrine|drug
DDI-DrugBank.d153.s0|75-88|norepinephrine|drug_n
DDI-DrugBank.d153.s1|60-73|anticoagulants|group
DDI-DrugBank.d153.s1|79-90|glutethimide|drug
DDI-DrugBank.d153.s1|127-143|clostridium toxin|drug_n
DDI-DrugBank.d153.s1|180-196|antifungal agents|group
DDI-DrugBank.d153.s1|395-405|amphetamine|drug_n
DDI-DrugBank.d153.s1|526-536|amphetamine|drug_n
DDI-DrugBank.d153.s1|657-667|amphetamine|drug_n
DDI-DrugBank.d153.s1|788-798|amphetamine|drug_n
DDI-DrugBank.d153.s3|29-45|vasopressor drugs|drug
DDI-DrugBank.d213.s0|51-61|Carbimazole|drug
DDI-DrugBank.d213.s0|116-126|Carbimazole|drug
DDI-DrugBank.d213.s1|23-29|digoxin|drug
DDI-DrugBank.d213.s1|35-43|digitoxin|drug
DDI-DrugBank.d213.s3|66-69|I131|drug
DDI-DrugBank.d213.s3|142-152|Carbimazole|drug
DDI-DrugBank.d213.s4|21-34|anticoagulants|drug
DDI-DrugBank.d213.s5|17-30|anticoagulants|group
DDI-DrugBank.d213.s5|883-889|heparin|drug
DDI-DrugBank.d520.s0|65-75|Carboplatin|drug
DDI-DrugBank.d269.s1|0-10|debrisoquin|drug
DDI-DrugBank.d269.s1|29-38|carvedilol|drug
DDI-DrugBank.d269.s1|118-127|fluoxetine|drug
DDI-DrugBank.d269.s1|130-139|paroxetine|drug
DDI-DrugBank.d269.s1|146-156|propafenone|drug
DDI-DrugBank.d269.s1|267-276|carvedilol|drug
DDI-DrugBank.d269.s2|75-77|2D6|drug_n
DDI-DrugBank.d269.s2|227-235| <brand> |drug
DDI-DrugBank.d269.s2|230-230| |brand
DDI-DrugBank.d269.s2|232-232| |brand
DDI-DrugBank.d269.s2|234-234| |brand
DDI-DrugBank.d269.s2|236-236| |brand
DDI-DrugBank.d269.s2|238-238| |brand
DDI-DrugBank.d269.s2|240-240| |brand
DDI-DrugBank.d269.s2|242-242| |brand
DDI-DrugBank.d269.s2|244-244| |brand
DDI-DrugBank.d269.s2|246-246| |brand
DDI-DrugBank.d269.s2|248-248| |brand
DDI-DrugBank.d269.s2|250-250| |brand
DDI-DrugBank.d269.s2|252-252| |brand
DDI-DrugBank.d269.s2|254-254| |brand
DDI-DrugBank.d269.s2|256-256| |brand
DDI-DrugBank.d269.s2|258-258| |brand
DDI-DrugBank.d269.s2|260-260| |brand
DDI-DrugBank.d269.s2|262-262| |brand
DDI-DrugBank.d269.s2|264-264| |brand
DDI-DrugBank.d269.s2|266-266| |brand
DDI-DrugBank.d269.s2|268-268| |brand
DDI-DrugBank.d269.s2|270-270| |brand
DDI-DrugBank.d269.s2|272-272| |brand
DDI-DrugBank.d269.s2|274-274| |brand
DDI-DrugBank.d269.s2|276-276| |brand
DDI-DrugBank.d269.s2|278-278| |brand
DDI-DrugBank.d269.s2|280-280| |brand
DDI-DrugBank.d269.s2|282-282| |brand
DDI-DrugBank.d269.s2|284-284| |brand
DDI-DrugBank.d269.s2|286-286| |brand
DDI-DrugBank.d269.s2|288-288| |brand
DDI-DrugBank.d269.s2|290-290| |brand
DDI-DrugBank.d269.s2|292-292| |brand
DDI-DrugBank.d269.s4|0-8|Clonidine|drug
DDI-DrugBank.d269.s4|41-49|Clonidine|drug
DDI-DrugBank.d269.s4|68-71|beta|group
DDI-DrugBank.d269.s6|0-8|Clonidine|drug
DDI-DrugBank.d269.s8|38-49|cyclosporine|drug
DDI-DrugBank.d269.s8|90-101|cyclosporine|drug
DDI-DrugBank.d269.s9|42-53|cyclosporine|drug
DDI-DrugBank.d269.s10|96-107|cyclosporine|drug
DDI-DrugBank.d269.s10|165-174|carvedilol|drug
DDI-DrugBank.d269.s10|205-216|cyclosporine|drug
DDI-DrugBank.d269.s11|76-85|carvedilol|drug
DDI-DrugBank.d269.s12|5-11|digoxin|drug
DDI-DrugBank.d269.s12|17-21|CoreG|drug_n
DDI-DrugBank.d269.s13|35-41|digoxin|drug
DDI-DrugBank.d269.s14|0-7|Rifampin|drug
DDI-DrugBank.d269.s14|42-51|carvedilol|drug
DDI-DrugBank.d269.s16|0-23|Calcium Channel Blockers|drug
DDI-DrugBank.d269.s16|128-132|COREG|drug
DDI-DrugBank.d269.s18|0-6|Insulin|drug
DDI-DrugBank.d269.s18|11-28|Oral Hypoglycemics|drug
DDI-DrugBank.d269.s18|112-118|Insulin|drug
DDI-DrugBank.d269.s18|124-141|Oral Hypoglycemics|drug
DDI-DrugBank.d269.s19|30-36|insulin|drug
DDI-DrugBank.d269.s19|41-58|oral hypoglycemics|drug
DDI-DrugBank.d339.s0|0-12|Carbamazepine|drug
DDI-DrugBank.d339.s0|24-36|Carbamazepine|drug
DDI-DrugBank.d339.s1|65-77|carbamazepine|drug
DDI-DrugBank.d339.s2|115-122|cefixime|drug
DDI-DrugBank.d339.s3|0-6|ketones|drug
DDI-DrugBank.d339.s3|48-60|nitroprusside|drug_n
DDI-DrugBank.d339.s3|87-103|nitroferricyanide|drug_n
DDI-DrugBank.d339.s3|106-112|ketones|drug
DDI-DrugBank.d339.s3|159-170|glutethimide|drug_n
DDI-DrugBank.d339.s3|176-193|acetilsalicic acid|drug_n
DDI-DrugBank.d339.s3|224-230|Aspirin|brand
DDI-DrugBank.d339.s3|236-240|Xanax|brand
DDI-DrugBank.d339.s3|353-359|ketones|drug
DDI-DrugBank.d339.s3|401-413|nitroprusside|drug_n
DDI-DrugBank.d339.s3|440-456|nitroferricyanide|drug_n
DDI-DrugBank.d339.s3|459-465|ketones|drug
DDI-DrugBank.d339.s3|512-523|glutethimide|drug_n
DDI-DrugBank.d339.s3|529-546|acetilsalicic acid|drug_n
DDI-DrugBank.d339.s3|577-583|Aspirin|brand
DDI-DrugBank.d339.s6|140-156|clostridium toxin|drug_n
DDI-DrugBank.d339.s6|221-231|clostridium|drug_n
DDI-DrugBank.d339.s6|322-339|acetilsalicic acid|drug
DDI-DrugBank.d339.s6|345-356|glutethimide|drug
DDI-DrugBank.d339.s6|374-384|antibiotics|drug
DDI-DrugBank.d339.s6|426-442|clostridium toxin|drug_n
DDI-DrugBank.d339.s6|469-479|clostridium|drug_n
DDI-DrugBank.d339.s6|524-544|clostridium botulinum|drug_n
DDI-DrugBank.d339.s6|550-570|clostridium difficile|drug_n
DDI-DrugBank.d339.s6|573-579|aspirin|brand
DDI-DrugBank.d339.s6|601-610|antibiotic|drug
DDI-DrugBank.d339.s6|652-656|xanax|brand
DDI-DrugBank.d339.s6|677-687|anphetamine|drug
DDI-DrugBank.d172.s0|49-57|celecoxib|drug
DDI-DrugBank.d172.s2|21-29|celecoxib|drug
DDI-DrugBank.d172.s3|31-39|celecoxib|drug
DDI-DrugBank.d172.s4|500-517|acetilsalicic acid|drug
DDI-DrugBank.d172.s4|523-534|glutethimide|drug
DDI-DrugBank.d172.s4|617-634|acetilsalicic acid|drug
DDI-DrugBank.d172.s4|640-651|glutethimide|drug
DDI-DrugBank.d172.s5|833-846|anticoagulants|group
DDI-DrugBank.d172.s6|0-8|celecoxib|drug
DDI-DrugBank.d172.s6|68-78|fluconazole|drug
DDI-DrugBank.d172.s6|84-90|Lithium|drug
DDI-DrugBank.d172.s7|16-51|nonsteroidal anti-inflammatory drugs|drug
DDI-DrugBank.d172.s7|107-116|furosemide|drug
DDI-DrugBank.d172.s8|12-20|celecoxib|drug
DDI-DrugBank.d172.s8|73-81|glyburide|drug
DDI-DrugBank.d172.s8|84-95|ketoconazole|drug
DDI-DrugBank.d172.s8|98-109|methotrexate|drug
DDI-DrugBank.d172.s8|112-120|phenytoin|drug
DDI-DrugBank.d172.s8|123-133|tolbutamide|drug
DDI-DrugBank.d172.s8|140-147|warfarin|drug
DDI-DrugBank.d172.s9|88-116|Angiotensin Converting Enzyme|drug
DDI-DrugBank.d172.s10|66-73|celebrex|drug
DDI-DrugBank.d172.s10|252-265|anticoagulants|group
DDI-DrugBank.d172.s10|271-287|antifungal agents|group
DDI-DrugBank.d172.s10|358-364|aspirin|brand
DDI-DrugBank.d172.s10|370-374|xanax|brand
DDI-DrugBank.d172.s10|430-446|clostridium toxin|drug_n
DDI-DrugBank.d172.s10|499-504|heroin|drug_n
DDI-DrugBank.d172.s10|531-538|celebrex|drug
DDI-DrugBank.d172.s10|760-773|anticoagulants|group
DDI-DrugBank.d172.s10|779-795|antifungal agents|group
DDI-DrugBank.d172.s13|9-16|CELEBREX|drug
DDI-DrugBank.d172.s13|44-50|aspirin|drug
DDI-DrugBank.d172.s14|39-45|aspirin|drug
DDI-DrugBank.d172.s15|41-48|Celebrex|brand
DDI-DrugBank.d172.s16|0-10|Fluconazole|drug
DDI-DrugBank.d172.s16|43-53|Fluconazole|drug
DDI-DrugBank.d172.s16|103-111|celecoxib|drug
DDI-DrugBank.d172.s17|42-50|celecoxib|drug
DDI-DrugBank.d172.s17|168-183|antifungal agent|drug_n
DDI-DrugBank.d172.s17|217-225|celecoxib|drug
DDI-DrugBank.d172.s17|295-303|celecoxib|drug
DDI-DrugBank.d172.s17|332-340|celecoxib|drug
DDI-DrugBank.d172.s17|398-406|celecoxib|drug
DDI-DrugBank.d172.s17|465-473|celecoxib|drug
DDI-DrugBank.d172.s17|543-551|celecoxib|drug
DDI-DrugBank.d172.s18|0-7|Celebrex|drug
DDI-DrugBank.d172.s18|83-93|fluconazole|drug_n
DDI-DrugBank.d172.s19|0-6|Lithium|drug
DDI-DrugBank.d172.s19|69-75|Lithium|drug
DDI-DrugBank.d172.s19|138-144|Lithium|drug
DDI-DrugBank.d172.s19|207-213|Lithium|drug
DDI-DrugBank.d172.s19|276-282|Lithium|drug
DDI-DrugBank.d172.s19|345-351|Lithium|drug
DDI-DrugBank.d172.s19|414-420|Lithium|drug
DDI-DrugBank.d172.s19|483-489|Lithium|drug
DDI-DrugBank.d172.s19|552-558|Lithium|drug
DDI-DrugBank.d172.s19|621-627|Lithium|drug
DDI-DrugBank.d172.s19|690-696|Lithium|drug
DDI-DrugBank.d172.s19|759-765|Lithium|drug
DDI-DrugBank.d172.s19|828-834|Lithium|drug
DDI-DrugBank.d172.s19|897-903|Lithium|drug
DDI-DrugBank.d172.s20|12-18|Lithium|drug
DDI-DrugBank.d172.s21|78-89|methotrexate|drug
DDI-DrugBank.d172.s21|162-173|methotrexate|drug
DDI-DrugBank.d172.s24|51-58|CELEBREX|drug
DDI-DrugBank.d141.s1|0-6|ANTACID|drug
DDI-DrugBank.d141.s1|117-123|ANTACID|drug
DDI-DrugBank.d141.s3|0-13|Cholestyramine|drug
DDI-DrugBank.d141.s3|65-78|Cholestyramine|drug
DDI-DrugBank.d141.s3|130-143|Cholestyramine|drug
DDI-DrugBank.d141.s3|195-208|Cholestyramine|drug
DDI-DrugBank.d141.s3|260-273|Cholestyramine|drug
DDI-DrugBank.d141.s3|325-338|Cholestyramine|drug
DDI-DrugBank.d141.s3|390-403|Cholestyramine|drug
DDI-DrugBank.d141.s3|455-468|Cholestyramine|drug
DDI-DrugBank.d141.s3|520-533|Cholestyramine|drug
DDI-DrugBank.d141.s3|585-598|Cholestyramine|drug
DDI-DrugBank.d141.s3|650-663|Cholestyramine|drug
DDI-DrugBank.d141.s3|715-728|Cholestyramine|drug
DDI-DrugBank.d141.s4|50-68|cerivastatin sodium|drug
DDI-DrugBank.d141.s6|58-75|cervastatin sodium|drug
DDI-DrugBank.d141.s6|98-111|cholestyramine|drug
DDI-DrugBank.d141.s6|212-229|cervastatin sodium|drug
DDI-DrugBank.d141.s7|0-6|digoxin|drug
DDI-DrugBank.d141.s7|16-22|digoxin|drug
DDI-DrugBank.d141.s7|35-41|digoxin|drug
DDI-DrugBank.d141.s10|29-29|R|drug
DDI-DrugBank.d141.s10|35-35|S|drug
DDI-DrugBank.d141.s11|21-28|warfarin|drug
DDI-DrugBank.d141.s12|0-11|ERYTHROMYCIN|drug
DDI-DrugBank.d141.s13|106-124|cerivastatin sodium|drug
DDI-DrugBank.d141.s13|203-214|betablockers|group
DDI-DrugBank.d141.s13|217-240|calcium-channel blockers|group
DDI-DrugBank.d287.s1|0-9|cevimeline|drug
DDI-DrugBank.d287.s1|11-28|acetilsalicic acid|drug
DDI-DrugBank.d287.s1|30-41|glutethimide|drug
DDI-DrugBank.d287.s1|43-59|hydrochloric acid|drug
DDI-DrugBank.d287.s1|61-77|clostridium toxin|drug_n
DDI-DrugBank.d287.s1|79-84|heroin|drug_n
DDI-DrugBank.d287.s1|86-103|acetilsalicic acid|drug
DDI-DrugBank.d287.s1|105-116|glutethimide|drug
DDI-DrugBank.d287.s1|118-134|clostridium toxin|drug_n
DDI-DrugBank.d287.s1|136-141|heroin|drug_n
DDI-DrugBank.d287.s1|143-160|acetilsalicic acid|drug
DDI-DrugBank.d287.s1|162-173|glutethimide|drug
DDI-DrugBank.d287.s1|175-191|clostridium toxin|drug_n
DDI-DrugBank.d287.s1|193-198|heroin|drug_n
DDI-DrugBank.d287.s1|200-217|acetilsalicic acid|drug
DDI-DrugBank.d287.s1|219-230|glutethimide|drug
DDI-DrugBank.d287.s1|232-248|clostridium toxin|drug_n
DDI-DrugBank.d287.s1|250-255|heroin|drug_n
DDI-DrugBank.d287.s1|257-274|acetilsalicic acid|drug
DDI-DrugBank.d287.s1|276-292|clostridium toxin|drug_n
DDI-DrugBank.d287.s1|294-299|heroin|drug_n
DDI-DrugBank.d287.s1|301-317|clostridium toxin|drug_n
DDI-DrugBank.d287.s1|319-324|heroin|drug_n
DDI-DrugBank.d287.s3|0-9|cevimeline|drug
DDI-DrugBank.d287.s3|121-130|cevimeline|drug
DDI-DrugBank.d287.s3|252-261|cevimeline|drug
DDI-DrugBank.d287.s3|346-353|glucagon|drug_n
DDI-DrugBank.d287.s3|359-379|glucagon-like peptide|drug_n
DDI-DrugBank.d287.s3|420-429|cevimeline|drug
DDI-DrugBank.d287.s3|514-521|glucagon|drug_n
DDI-DrugBank.d287.s3|527-547|glucagon-like peptide|drug_n
DDI-DrugBank.d287.s3|588-595|glucagon|drug_n
DDI-DrugBank.d287.s3|647-667|glucagon-like peptide|drug_n
DDI-DrugBank.d287.s5|22-24|1A2|drug
DDI-DrugBank.d287.s5|27-29|2A6|drug
DDI-DrugBank.d287.s5|32-34|2C9|drug
DDI-DrugBank.d287.s5|37-40|2C19|drug
DDI-DrugBank.d287.s5|43-45|2D6|drug
DDI-DrugBank.d287.s5|48-50|2E1|drug
DDI-DrugBank.d287.s5|57-59|3A4|drug
DDI-DrugBank.d255.s0|47-58|chlorambucil|drug
DDI-DrugBank.d255.s0|399-415|clostridium toxin|drug_n
DDI-DrugBank.d255.s0|560-571|chlorambucil|drug
DDI-DrugBank.d255.s0|647-658|chlorambucil|drug
DDI-DrugBank.d255.s0|743-754|chlorambucil|drug
DDI-DrugBank.d255.s0|875-891|clostridium toxin|drug_n
DDI-DrugBank.d110.s0|60-70|epinephrine|drug
DDI-DrugBank.d110.s0|75-88|norepinephrine|drug_n
DDI-DrugBank.d110.s1|366-379|anticoagulants|drug
DDI-DrugBank.d110.s1|385-401|antifungal agents|drug
DDI-DrugBank.d110.s5|11-24|chloroprocaine|drug
DDI-DrugBank.d110.s5|73-83|sulfonamide|drug_n
DDI-DrugBank.d429.s0|13-18|kaolin|drug
DDI-DrugBank.d429.s0|34-39|kaolin|drug
DDI-DrugBank.d429.s0|66-76|chloroquine|drug
DDI-DrugBank.d429.s1|67-77|chloroquine|drug
DDI-DrugBank.d429.s1|379-395|clostridium toxin|drug_n
DDI-DrugBank.d429.s1|401-411|amphetamine|drug_n
DDI-DrugBank.d429.s1|454-464|chloroquine|drug
DDI-DrugBank.d429.s3|19-28|cimetidine|drug
DDI-DrugBank.d429.s4|103-112|ampicillin|drug
DDI-DrugBank.d429.s5|52-62|chloroquine|drug
DDI-DrugBank.d429.s5|68-78|chloroquine|drug
DDI-DrugBank.d429.s6|87-97|cyclosporin|drug
DDI-DrugBank.d429.s7|37-47|cyclosporin|drug
DDI-DrugBank.d446.s0|0-15|Chlorotrianisene|drug
DDI-DrugBank.d446.s0|52-58|aspirin|drug
DDI-DrugBank.d446.s0|75-87|bromocriptine|drug
DDI-DrugBank.d446.s0|179-188|somatropin|drug
DDI-DrugBank.d446.s0|191-199|tamoxifen|drug
DDI-DrugBank.d245.s0|171-182|sulfonylurea|drug
DDI-DrugBank.d245.s1|10-29| >acetilsalicic acid|drug
DDI-DrugBank.d245.s1|34-47| >glutethimide|drug
DDI-DrugBank.d245.s1|52-70| >clostridium toxin|drug_n
DDI-DrugBank.d245.s1|75-82| >heroin|drug_n
DDI-DrugBank.d245.s1|87-99| >amphetamine|drug_n
DDI-DrugBank.d245.s1|104-120| >methylphenidate|drug_n
DDI-DrugBank.d245.s1|125-137| >amphetamine|drug_n
DDI-DrugBank.d245.s1|142-154| >amphetamine|drug_n
DDI-DrugBank.d245.s1|159-171| >amphetamine|drug_n
DDI-DrugBank.d245.s1|176-188| >amphetamine|drug_n
DDI-DrugBank.d245.s1|193-205| >amphetamine|drug_n
DDI-DrugBank.d245.s1|210-222| >amphetamine|drug_n
DDI-DrugBank.d245.s1|227-239| >amphetamine|drug_n
DDI-DrugBank.d245.s1|244-256| >amphetamine|drug_n
DDI-DrugBank.d245.s1|261-273| >amphetamine|drug_n
DDI-DrugBank.d245.s1|278-290| >amphetamine|drug_n
DDI-DrugBank.d245.s1|295-307| >amphetamine|drug_n
DDI-DrugBank.d245.s1|312-324| >amphetamine|drug_n
DDI-DrugBank.d245.s1|329-341| >amphetamine|drug_n
DDI-DrugBank.d245.s1|346-358| >amphetamine|drug_n
DDI-DrugBank.d245.s2|10-10| |drug
DDI-DrugBank.d245.s3|77-84|glucagon|drug
DDI-DrugBank.d245.s3|265-271|glucose|drug_n
DDI-DrugBank.d245.s3|298-305|glucagon|drug
DDI-DrugBank.d245.s3|396-402|glucose|drug_n
DDI-DrugBank.d245.s3|528-535|glucagon|drug
DDI-DrugBank.d245.s3|650-656|glucose|drug_n
DDI-DrugBank.d245.s3|689-696|glucagon|drug
DDI-DrugBank.d245.s4|0-8|thiazides|drug
DDI-DrugBank.d245.s4|14-22|diuretics|drug
DDI-DrugBank.d245.s4|56-70|other diuretics|drug
DDI-DrugBank.d245.s4|97-111|corticosteroids|drug
DDI-DrugBank.d245.s4|204-217|phenothiazines|drug
DDI-DrugBank.d245.s4|289-304|thyroid products|drug
DDI-DrugBank.d245.s4|340-348|estrogens|drug
DDI-DrugBank.d245.s4|389-407|oral contraceptives|drug
DDI-DrugBank.d245.s4|440-448|phenytoin|drug
DDI-DrugBank.d245.s4|477-490|nicotinic acid|drug
DDI-DrugBank.d245.s4|526-541|sympathomimetics|drug
DDI-DrugBank.d245.s4|573-602|calcium channel blocking drugs|drug
DDI-DrugBank.d245.s4|636-644|isoniazid|drug
DDI-DrugBank.d245.s4|677-685|thiazides|drug
DDI-DrugBank.d245.s4|719-727|diuretics|drug
DDI-DrugBank.d245.s5|10-10| |drug
DDI-DrugBank.d245.s8|20-43|disulfiram-like reaction|drug_n
DDI-DrugBank.d245.s8|361-378|acetilsalicic acid|drug
DDI-DrugBank.d245.s8|381-392|glutethimide|drug
DDI-DrugBank.d245.s8|399-411|phenobarbital|drug
DDI-DrugBank.d245.s8|835-851|clostridium toxin|drug_n
DDI-DrugBank.d245.s9|32-41|miconazole|drug
DDI-DrugBank.d245.s10|580-591|glutethimide|drug
DDI-DrugBank.d245.s10|594-602|phenytoin|drug
DDI-DrugBank.d245.s10|605-617|carbamazepine|drug
DDI-DrugBank.d245.s10|624-631|rifampin|drug
DDI-DrugBank.d171.s0|0-6|Tagamet|drug
DDI-DrugBank.d171.s0|130-157|warfarin-type anticoagulants|drug
DDI-DrugBank.d171.s0|160-168|phenytoin|drug
DDI-DrugBank.d171.s0|171-181|propranolol|drug
DDI-DrugBank.d171.s0|184-193|nifedipine|drug
DDI-DrugBank.d171.s0|196-211|chlordiazepoxide|drug
DDI-DrugBank.d171.s0|214-221|diazepam|drug
DDI-DrugBank.d171.s1|59-66|warfarin|drug
DDI-DrugBank.d171.s1|84-97|anticoagulants|group
DDI-DrugBank.d171.s1|99-110|glutethimide|drug
DDI-DrugBank.d171.s1|187-193|aspirin|brand
DDI-DrugBank.d171.s1|199-210|glutethimide|drug
DDI-DrugBank.d171.s1|263-279|clostridium toxin|drug_n
DDI-DrugBank.d171.s1|312-329|acetilsalicic acid|drug
DDI-DrugBank.d171.s1|335-346|glutethimide|drug
DDI-DrugBank.d171.s1|393-409|clostridium toxin|drug_n
DDI-DrugBank.d171.s1|440-455|chlorpheniramine|drug
DDI-DrugBank.d171.s1|461-478|acetilsalicic acid|drug
DDI-DrugBank.d171.s1|509-525|clostridium toxin|drug_n
DDI-DrugBank.d171.s1|556-562|aspirin|brand
DDI-DrugBank.d171.s1|568-579|glutethimide|drug
DDI-DrugBank.d171.s3|17-25|phenytoin|drug
DDI-DrugBank.d171.s3|28-36|lidocaine|drug
DDI-DrugBank.d171.s3|42-53|theophylline|drug
DDI-DrugBank.d171.s5|0-17|acetilsalicic acid|drug
DDI-DrugBank.d171.s5|19-30|glutethimide|drug
DDI-DrugBank.d171.s5|32-48|clostridium toxin|drug_n
DDI-DrugBank.d171.s5|50-55|heroin|drug_n
DDI-DrugBank.d171.s5|57-69|acetaminophen|drug
DDI-DrugBank.d171.s5|71-87|hydrochloric acid|drug_n
DDI-DrugBank.d171.s5|89-95|glucose|drug_n
DDI-DrugBank.d171.s5|97-113|ammonium chloride|drug_n
DDI-DrugBank.d171.s5|115-132|potassium chloride|drug_n
DDI-DrugBank.d171.s5|134-150|calcium gluconate|drug_n
DDI-DrugBank.d171.s5|152-170|potassium gluconate|drug_n
DDI-DrugBank.d171.s5|172-189|ammonium gluconate|drug_n
DDI-DrugBank.d171.s5|191-209|potassium gluconate|drug_n
DDI-DrugBank.d171.s5|211-228|ammonium gluconate|drug_n
DDI-DrugBank.d171.s5|230-248|potassium gluconate|drug_n
DDI-DrugBank.d171.s5|250-266|ammonium chloride|drug_n
DDI-DrugBank.d171.s5|268-274|glucose|drug_n
DDI-DrugBank.d171.s5|276-292|hydrochloric acid|drug_n
DDI-DrugBank.d171.s5|294-306|acetaminophen|drug_n
DDI-DrugBank.d171.s5|308-319|glutethimide|drug_n
DDI-DrugBank.d171.s5|321-337|clostridium toxin|drug_n
DDI-DrugBank.d171.s7|14-20|Tagamet|drug
DDI-DrugBank.d171.s8|63-74|ketoconazole|drug
DDI-DrugBank.d171.s9|75-84|cimetidine|drug
DDI-DrugBank.d237.s1|113-121|cisapride|drug
DDI-DrugBank.d237.s1|211-219|cisapride|drug
DDI-DrugBank.d237.s2|52-65|clarithromycin|drug
DDI-DrugBank.d237.s2|68-79|erythromycin|drug
DDI-DrugBank.d237.s2|86-99|troleandomycin|drug
DDI-DrugBank.d237.s3|90-109|belladonna alkaloids|drug
DDI-DrugBank.d237.s3|115-125|dicyclomine|drug
DDI-DrugBank.d237.s3|186-194|cisapride|drug
DDI-DrugBank.d237.s4|45-58|anticoagulants|drug
DDI-DrugBank.d237.s7|56-66|fluconazole|drug
DDI-DrugBank.d237.s7|69-80|itraconazole|drug
DDI-DrugBank.d237.s7|92-103|ketoconazole|drug
DDI-DrugBank.d237.s10|25-34|cimetidine|drug
DDI-DrugBank.d237.s10|112-120|cisapride|drug
DDI-DrugBank.d237.s10|145-153|cisapride|drug
DDI-DrugBank.d237.s10|197-206|ranitidine|drug
DDI-DrugBank.d237.s11|35-44|cimetidine|drug
DDI-DrugBank.d237.s11|50-59|ranitidine|drug
DDI-DrugBank.d237.s11|110-118|cisapride|drug
DDI-DrugBank.d237.s12|49-57|indinavir|drug
DDI-DrugBank.d237.s12|63-71|ritonavir|drug
DDI-DrugBank.d237.s13|49-57|cisapride|drug
DDI-DrugBank.d237.s13|92-100|cisapride|drug
DDI-DrugBank.d237.s14|94-102|cisapride|drug
DDI-DrugBank.d237.s14|148-153|toxins|drug_n
DDI-DrugBank.d237.s14|348-356|quinidine|drug
DDI-DrugBank.d237.s14|412-418|sotalol|drug
DDI-DrugBank.d237.s14|497-513|clostridium toxin|drug_n
DDI-DrugBank.d237.s15|0-24|tricyclic antidepressants|drug
DDI-DrugBank.d237.s15|35-47|amitriptyline|drug
DDI-DrugBank.d237.s16|45-55|maprotiline|drug
DDI-DrugBank.d237.s16|59-73|antidepressants|group
DDI-DrugBank.d237.s16|75-91|clostridium toxin|drug_n
DDI-DrugBank.d237.s16|93-98|heroin|drug_n
DDI-DrugBank.d237.s16|100-110|amphetamine|drug_n
DDI-DrugBank.d237.s16|112-124|fenylbutazone|drug_n
DDI-DrugBank.d237.s16|126-140|methylphenidate|drug_n
DDI-DrugBank.d237.s16|142-152|amphetamine|drug_n
DDI-DrugBank.d237.s16|154-168|methamphetamine|drug_n
DDI-DrugBank.d237.s16|170-188|n-methylamphetamine|drug_n
DDI-DrugBank.d237.s16|190-200|amphetamine|drug_n
DDI-DrugBank.d237.s16|202-212|amphetamine|drug_n
DDI-DrugBank.d237.s16|214-230|methylamphetamine|drug_n
DDI-DrugBank.d237.s16|232-242|amphetamine|drug_n
DDI-DrugBank.d237.s16|244-258|methamphetamine|drug_n
DDI-DrugBank.d237.s16|260-278|n-methylamphetamine|drug_n
DDI-DrugBank.d237.s16|280-290|amphetamine|drug_n
DDI-DrugBank.d237.s16|292-302|amphetamine|drug_n
DDI-DrugBank.d237.s16|304-320|methylamphetamine|drug_n
DDI-DrugBank.d237.s16|322-332|amphetamine|drug_n
DDI-DrugBank.d237.s16|334-344|amphetamine|drug_n
DDI-DrugBank.d237.s16|346-362|methylamphetamine|drug_n
DDI-DrugBank.d237.s16|364-374|amphetamine|drug_n
